id_publicacion,contenido,n_likes,id_emprendimiento
109,"El pasado fin de semana, Turismo Vivencial organizó una ruta en Popayán donde 30 viajeros conocieron la vida de comunidades locales. Desde compartir un sancocho hasta aprender danzas tradicionales, fue una experiencia inolvidable. Únete a nuestro próximo tour el viernes. #TurismoVivencial #Popayán",16,6
110,"Turismo Vivencial une viajeros y comunidades. En nuestra última ruta, 25 personas disfrutaron de una experiencia cultural en Popayán, aprendiendo sobre la historia caucana. Este sábado, te invitamos a nuestro tour con música y gastronomía. ¡Reserva ya! #TurismoVivencial #Cauca #Turismo",15,6
111,"Con Turismo Vivencial, cada viaje cuenta una historia. Nuestras rutas en Popayán han conectado a más de 150 viajeros con comunidades este año, promoviendo un turismo sostenible. Únete a nuestro evento este domingo y vive la cultura caucana. #TurismoVivencial #CaucaVerde #TurismoComunitario",14,6
112,"Turismo Vivencial celebró el Festival de Cultura Caucana en Popayán, un evento que reunió a 100 personas, incluyendo viajeros, estudiantes y comunidades. Durante el día, ofrecimos una ruta vivencial con talleres de danza, gastronomía y artesanías, donde los participantes aprendieron sobre la riqueza cultural de Cauca. Desde 2024, hemos organizado 15 rutas, conectando a 400 personas con tradiciones locales. Gracias al apoyo de la universidad, seguimos promoviendo un turismo sostenible. Únete a nuestro próximo tour el sábado 15 de noviembre y vive una experiencia única. ¡Reserva en turismovivencial.com! Sigue nuestro Instagram para más detalles. #TurismoVivencial #Cauca #TurismoComunitario #Popayán",19,6
113,"En Turismo Vivencial, nuestro compromiso es un turismo que respeta y valora las comunidades. En 2025, hemos llevado a 300 viajeros a Popayán, compartiendo experiencias como la preparación de platos tradicionales y la visita a sitios históricos. El pasado domingo, 50 personas participaron en una ruta donde conocieron la vida diaria de familias caucanas. También lanzamos un video en TikTok sobre nuestras rutas. Invitamos a todos a nuestro tour del 20 de febrero, donde exploraremos la cultura caucana. ¡Cupo limitado! #TurismoVivencial #CaucaVerde #TurismoComunitario #Popayán",18,6
114,"Turismo Vivencial sigue creciendo en Popayán. En nuestro último evento, el 10 de marzo, 70 viajeros participaron en una ruta vivencial que incluyó talleres de artesanías y una caminata por sitios culturales. Estas experiencias no solo promueven el turismo sostenible, sino que fortalecen los lazos con comunidades locales. Desde que empezamos, hemos compartido la cultura caucana con más de 500 personas. Agradecemos a la universidad por su apoyo. Únete a nuestro próximo tour el 15 de abril y vive el Cauca. Sigue nuestro Instagram y TikTok para más información. #TurismoVivencial #Cauca #Turismo #Popayán",20,6
115,¡Tech para agricultores! Únete a nuestro taller este sábado en Santander de Quilichao. #TecnoCampo #AgroTech,4,7
116,Innovación en el campo! Descubre nuestras herramientas este viernes. #TecnoCampo #Cauca,3,7
117,¡Agricultura fácil! Ven a nuestro evento tech este domingo en Quilichao. #TecnoCampo #CaucaVerde,5,7
118,TecnoCampo apoya a pequeños agricultores. Taller este sábado! #AgroTech #SantanderQuilichao,4,7
119,¡Tecnología al alcance! Explora nuestras soluciones este viernes en Cauca. #TecnoCampo #Agro,3,7
120,Crece con TecnoCampo. Únete a nuestro taller tech este domingo! #TecnoCampo #Cauca,5,7
121,¡Moderniza tu campo! Evento de tecnología este sábado en Quilichao. #TecnoCampo #Sostenibilidad,4,7
122,"TecnoCampo lleva tecnología a pequeños agricultores. Este sábado, únete a nuestro taller en Santander de Quilichao y descubre herramientas para tu campo. ¡Innova con nosotros! Visita tecnocampo.com #TecnoCampo #AgroTech #Cauca #Sostenibilidad",7,7
123,¿Quieres mejorar tu cosecha? En TecnoCampo ofrecemos soluciones tecnológicas. Ven a nuestro evento este viernes en Santander de Quilichao y conoce nuestras herramientas. ¡Reserva ya! #TecnoCampo #CaucaVerde #AgroTech,6,7
124,"Nuestros talleres empoderan a agricultores con tecnología. Este domingo, participa en Santander de Quilichao y aprende a usar herramientas digitales. ¡Crece con nosotros! Visita tecnocampo.com #TecnoCampo #Agro #Cauca",8,7
125,"TecnoCampo transforma la agricultura en Cauca. Este sábado, ven a nuestro taller en Santander de Quilichao y descubre cómo la tecnología puede ayudarte. ¡Cupo limitado! #TecnoCampo #Sostenibilidad #AgroTech",7,7
126,"En TecnoCampo, apoyamos a pequeños agricultores con tecnología. Este mes, 30 campesinos de Santander de Quilichao se unieron a nuestro taller, aprendiendo a usar apps para monitorear cultivos. Estas herramientas ahorran tiempo y mejoran cosechas. Únete a nuestro próximo evento este sábado. ¡Visita tecnocampo.com! #TecnoCampo #AgroTech #Cauca #SantanderQuilichao",9,7
127,"TecnoCampo lleva tecnología a pequeños agricultores. Desde 2024, hemos capacitado a 100 campesinos en Santander de Quilichao, enseñando el uso de sensores y apps para optimizar riego y siembra. Nuestros talleres promueven sostenibilidad. Ven a nuestro evento este domingo. #TecnoCampo #CaucaVerde #AgroTech",8,7
128,"El pasado fin de semana, TecnoCampo organizó un taller en Santander de Quilichao donde 25 agricultores aprendieron a usar herramientas digitales para sus cultivos. Estas soluciones cuidan el medio ambiente. Únete a nuestro próximo evento el viernes y crece. #TecnoCampo #Agro #SantanderQuilichao",10,7
129,"TecnoCampo empodera a la comunidad agrícola. En nuestro último taller, 20 campesinos de Santander de Quilichao exploraron apps de clima y sensores de suelo. Este sábado, te invitamos a nuestro evento para aprender y conectar. ¡Reserva en tecnocampo.com! #TecnoCampo #Cauca #AgroTech",9,7
130,"Con TecnoCampo, la tecnología transforma el campo. Nuestros talleres en Santander de Quilichao han capacitado a más de 80 agricultores este año, ayudándolos a usar herramientas digitales para mejores cosechas. Únete a nuestro evento este domingo. #TecnoCampo #AgroTech #CaucaVerde",8,7
131,"TecnoCampo celebró el Día de la Innovación Agrícola en Santander de Quilichao con un evento que reunió a 90 personas, incluyendo agricultores y estudiantes. Durante el día, capacitamos a 40 campesinos en el uso de apps de monitoreo y sensores de suelo, herramientas que optimizan cultivos. Desde 2024, hemos apoyado a 200 pequeños agricultores en Cauca, promoviendo un campo sostenible. Gracias al apoyo de la universidad, seguimos creciendo. Únete a nuestro próximo taller el sábado 15 de noviembre y aprende cómo la tecnología puede cambiar tu trabajo. ¡Reserva en tecnocampo.com! Sigue nuestro Instagram para más detalles. #TecnoCampo #AgroTech #Cauca #SantanderQuilichao",12,7
132,"En TecnoCampo, nuestro objetivo es empoderar a pequeños agricultores con tecnología. En 2025, hemos capacitado a 150 campesinos en Santander de Quilichao, enseñando el uso de apps para monitorear cultivos y sensores para optimizar el riego. El pasado domingo, 50 participantes exploraron soluciones digitales en nuestro taller, mejorando sus prácticas agrícolas. También lanzamos un video en Instagram sobre nuestras herramientas. Invitamos a todos a nuestro evento del 20 de febrero, donde seguiremos innovando. ¡Cupo limitado! #TecnoCampo #CaucaVerde #AgroTech #SantanderQuilichao",11,7
133,"TecnoCampo sigue transformando la agricultura en Santander de Quilichao. En nuestro último evento, el 10 de marzo, 60 agricultores participaron en un taller donde aprendieron a usar tecnologías como apps de clima y dispositivos de monitoreo. Estas herramientas ayudan a reducir costos y cuidar el medio ambiente. Desde que empezamos, hemos apoyado a más de 250 campesinos, fortaleciendo la agricultura sostenible. Agradecemos a la universidad por su apoyo. Únete a nuestro próximo taller el 15 de abril y descubre cómo innovar. Sigue nuestro Instagram y Facebook para más información. #TecnoCampo #AgroTech #Cauca #Sostenibilidad",12,7
134,¡Salud para todos! Jornada médica este sábado en Santander de Quilichao. #SaludParaTodos #Cauca,6,8
135,Atención médica gratis! Únete a nuestra campaña este viernes. #SaludParaTodos #CaucaVerde,5,8
136,¡Cuidarte es salud! Visita nuestra jornada este domingo en Quilichao. #SaludParaTodos,4,8
137,Salud Para Todos lleva médicos a zonas rurales. Jornada este sábado! #Salud #Cauca,7,8
138,¡Chequeos gratuitos! Campaña médica este viernes en Cauca. #SaludParaTodos #Quilichao,5,8
139,Cuidamos tu salud. Únete a nuestra jornada este domingo! #SaludParaTodos #Cauca,4,8
140,¡Salud al alcance! Jornada médica este sábado en Quilichao. #SaludParaTodos #CaucaVerde,6,8
141,"Salud Para Todos lleva atención médica a zonas rurales de Cauca. Este sábado, únete a nuestra jornada en Santander de Quilichao con chequeos gratuitos. ¡Cuidarte es salud! Visita saludparatodos.com #SaludParaTodos #Cauca #SaludRural #Quilichao",9,8
142,¿Necesitas un chequeo médico? Salud Para Todos organiza jornadas gratuitas. Ven a nuestro evento este viernes en Santander de Quilichao y accede a atención de calidad. ¡Reserva ya! #SaludParaTodos #CaucaVerde #Salud,8,8
143,"Nuestras jornadas médicas llegan a las zonas rurales. Este domingo, participa en Santander de Quilichao y recibe atención gratuita. ¡Juntos cuidamos tu salud! Visita saludparatodos.com #SaludParaTodos #Cauca #SaludRural",10,8
144,"Salud Para Todos acerca médicos a comunidades. Este sábado, ven a nuestra jornada en Santander de Quilichao y recibe chequeos gratuitos. ¡Cupo limitado! #SaludParaTodos #Cauca #Quilichao",9,8
145,"En Salud Para Todos, llevamos atención médica a zonas rurales. Este mes, 50 personas recibieron chequeos gratuitos en Santander de Quilichao, gracias a nuestros médicos voluntarios. Estas jornadas mejoran la calidad de vida. Únete a nuestra próxima campaña este sábado y cuida tu salud. ¡Visita saludparatodos.com! #SaludParaTodos #Cauca #SaludRural #Quilichao",12,8
146,"Salud Para Todos transforma vidas en Cauca. Desde 2024, hemos atendido a 200 personas en zonas rurales de Santander de Quilichao, ofreciendo chequeos y consultas gratuitas. Nuestras jornadas promueven el bienestar. Ven a nuestro evento este domingo y accede a atención médica. #SaludParaTodos #CaucaVerde #Salud",11,8
147,"El pasado fin de semana, Salud Para Todos organizó una jornada médica en Santander de Quilichao, donde 30 personas recibieron atención gratuita, desde exámenes hasta consultas. Estas acciones acercan la salud a todos. Únete a nuestro próximo evento el viernes. #SaludParaTodos #Quilichao #Cauca",13,8
148,"Salud Para Todos une a médicos y comunidades. En nuestra última jornada, 25 personas de Santander de Quilichao accedieron a chequeos gratuitos. Este sábado, te invitamos a nuestra campaña para cuidar tu salud. ¡Reserva en saludparatodos.com! #SaludParaTodos #Cauca #SaludRural",12,8
149,"Con Salud Para Todos, la atención médica llega a todos. Nuestras jornadas en Santander de Quilichao han beneficiado a más de 150 personas este año, ofreciendo servicios gratuitos. Únete a nuestro evento este domingo y descubre cómo cuidarte. #SaludParaTodos #CaucaVerde #Salud",11,8
150,"Salud Para Todos celebró el Día de la Salud Rural en Santander de Quilichao con una jornada que atendió a 100 personas, incluyendo familias y niños. Durante el evento, ofrecimos chequeos médicos, consultas y talleres de prevención, todos gratuitos. Desde 2024, hemos llevado atención médica a 400 personas en zonas rurales de Cauca, mejorando su calidad de vida. Gracias al apoyo de la universidad y médicos voluntarios, seguimos creciendo. Únete a nuestra próxima jornada el sábado 15 de noviembre y cuida tu salud. ¡Reserva en saludparatodos.com! Sigue nuestro Instagram para más detalles. #SaludParaTodos #Cauca #SaludRural #Quilichao",15,8
151,"En Salud Para Todos, nuestro compromiso es llevar atención médica a zonas rurales. En 2025, hemos atendido a 250 personas en Santander de Quilichao, ofreciendo chequeos, consultas y talleres de salud. El pasado domingo, 60 participantes recibieron atención gratuita en nuestra jornada, fortaleciendo el bienestar comunitario. También lanzamos una guía digital sobre prevención en Instagram. Invitamos a todos a nuestra campaña del 20 de febrero, donde seguiremos cuidando vidas. ¡Cupo limitado! #SaludParaTodos #CaucaVerde #SaludRural #Quilichao",14,8
152,"Salud Para Todos sigue creciendo en Santander de Quilichao. En nuestro último evento, el 10 de marzo, 70 personas recibieron atención médica gratuita, incluyendo exámenes y consultas especializadas. Estas jornadas no solo mejoran la salud, sino que unen a la comunidad. Desde que empezamos, hemos beneficiado a más de 500 personas en Cauca. Agradecemos a la universidad por su apoyo. Únete a nuestra próxima jornada el 15 de abril y accede a servicios médicos. Sigue nuestro Instagram y Facebook para más información. #SaludParaTodos #Cauca #Salud #Quilichao",16,8
153,¡Juega por la paz! Taller deportivo este sábado en Balboa para jóvenes de Cauca. #DeporteParaLaPaz,5,9
154,Deporte une! Ven a nuestro taller este viernes en Popayán. #DeporteParaLaPaz #CaucaVerde,4,9
155,¡Actívate! Evento deportivo este domingo en Santander de Quilichao. #DeporteParaLaPaz,3,9
156,Deporte Para la Paz en Cauca. Taller juvenil este sábado en Silvia! #Deporte #Paz,6,9
157,¡Jóvenes en acción! Taller de fútbol este viernes in Balboa. #DeporteParaLaPaz #Cauca,4,9
158,Corre por la paz! Únete a nuestro evento este domingo en Totoró. #DeporteParaLaPaz,5,9
159,¡Deporte para todos! Taller este sábado en Cauca. #DeporteParaLaPaz #Jóvenes,4,9
160,"Deporte Para la Paz une a los jóvenes de Cauca con talleres deportivos. Este sábado, ven a nuestro evento en Balboa y juega fútbol con chicos de la región. ¡Fomentemos la paz! Mira nuestro YouTube. #DeporteParaLaPaz #Cauca #Jóvenes",7,9
